,pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
672,6,11.85,2,11,1,1359889200,41.943155086,-87.640698076,41.89321636,-87.63784421,0.0,,17031081800.0,Credit Card,Taxi Affiliation Services,720.0,8.0,3.2
673,24,7.85,8,18,7,1407609000,41.89967018,-87.66983779799999,41.89321636,-87.63784421,2.0,,17031081800.0,Cash,,540.0,8.0,0.0
674,24,7.65,3,21,7,1396128600,41.892493167,-87.66474583600001,41.89321636,-87.63784421,2.0,,17031081800.0,Cash,,480.0,8.0,0.0
675,6,11.65,4,3,6,1429844400,41.942691844,-87.65177050700001,41.89321636,-87.63784421,4.3,,17031081800.0,Cash,Northwest Management LLC,540.0,8.0,0.0
676,7,7.85,11,4,1,1384058700,41.921778188000005,-87.651061884,41.89321636,-87.63784421,0.0,,17031081800.0,Cash,Dispatch Taxi Affiliation,540.0,8.0,0.0
677,32,9.85,4,1,1,1366508700,41.87101588,-87.631406525,41.89321636,-87.63784421,0.0,,17031081800.0,Credit Card,Northwest Management LLC,540.0,8.0,1.5
678,6,16.05,4,23,7,1397343600,41.94258518,-87.65664409200001,41.89321636,-87.63784421,5.8,,17031081800.0,Credit Card,Taxi Affiliation Services,1140.0,8.0,5.0
679,7,8.65,7,9,3,1373965200,41.929077655,-87.646293476,41.89321636,-87.63784421,2.5,,17031081800.0,Credit Card,Choice Taxi Association,600.0,8.0,2.0
680,7,11.05,3,15,7,1363447800,41.929046936999995,-87.65131087700001,41.89321636,-87.63784421,3.3,,17031081800.0,Cash,,960.0,8.0,0.0
681,24,7.85,3,18,3,1426012200,41.906025969,-87.67531162200001,41.89321636,-87.63784421,2.3,,17031081800.0,Credit Card,Taxi Affiliation Services,420.0,8.0,2.0
682,6,10.65,11,1,7,1414805400,41.938232293,-87.646782081,41.89321636,-87.63784421,3.6,,17031081800.0,Cash,,840.0,8.0,0.0
683,6,11.25,1,22,6,1420841700,41.936310131,-87.651562592,41.89321636,-87.63784421,3.5,,17031081800.0,Cash,,1080.0,8.0,0.0
684,7,8.75,8,20,5,1472156100,41.914747305,-87.654007029,41.89321636,-87.63784421,2.1,,17031081800.0,Cash,,540.0,8.0,0.0
685,6,20.0,7,22,3,1468967400,41.949139771,-87.65680390899999,41.89321636,-87.63784421,6.5,,17031081800.0,Credit Card,,1260.0,8.0,4.4
686,22,14.45,4,21,6,1398459600,41.929329713,-87.711974254,41.89321636,-87.63784421,5.8,,17031081800.0,Cash,,840.0,8.0,0.0
687,25,2.45,3,13,1,1364736600,41.890608853,-87.75604671100001,41.890608853,-87.75604671100001,0.1,,,Cash,,0.0,25.0,0.0
688,77,3.25,6,13,2,1404133200,41.99438102,-87.672538401,41.99438102,-87.672538401,0.0,,17031030300.0,Cash,Blue Ribbon Taxi Association Inc.,0.0,77.0,0.0
689,77,3.25,4,17,2,1398706200,41.99438102,-87.672538401,41.99438102,-87.672538401,0.0,,17031030300.0,Cash,Taxi Affiliation Services,0.0,77.0,0.0
690,4,4.84,2,7,7,1424502900,41.975170943,-87.687515515,41.975170943,-87.687515515,0.6,,,Cash,,240.0,4.0,0.0
691,4,3.25,2,14,2,1392647400,41.975170943,-87.687515515,41.975170943,-87.687515515,0.0,,,No Charge,Dispatch Taxi Affiliation,0.0,4.0,0.0
692,4,4.45,3,2,6,1427422500,41.975170943,-87.687515515,41.975170943,-87.687515515,0.7,,,Cash,Dispatch Taxi Affiliation,120.0,4.0,0.0
693,2,13.25,8,18,7,1439057700,42.001571027,-87.695012589,41.975170943,-87.687515515,5.0,,,Cash,Taxi Affiliation Services,540.0,4.0,0.0
694,4,5.65,12,4,4,1386734400,41.975170943,-87.687515515,41.975170943,-87.687515515,0.13,,,Cash,,300.0,4.0,0.0
695,4,7.65,3,20,4,1426106700,41.975170943,-87.687515515,41.975170943,-87.687515515,1.7,,,Credit Card,,660.0,4.0,3.0
696,21,8.05,12,2,1,1388282400,41.938666196,-87.71121059299999,41.92276062,-87.69915534299999,2.3,,,Credit Card,Taxi Affiliation Services,420.0,22.0,1.0
697,16,9.65,4,13,2,1398086100,41.953582125,-87.72345239,41.92276062,-87.69915534299999,2.5,,,Cash,,720.0,22.0,0.0
698,33,19.85,3,19,6,1395428400,41.857183858,-87.620334624,41.92276062,-87.69915534299999,0.4,,,Cash,Taxi Affiliation Services,1620.0,22.0,0.0
699,23,5.05,11,23,1,1417391100,41.900069603,-87.720918238,41.92276062,-87.69915534299999,0.0,,,Cash,Taxi Affiliation Services,240.0,22.0,0.0
700,4,8.05,5,21,3,1400620500,41.975170943,-87.687515515,41.92276062,-87.69915534299999,2.5,,,Cash,KOAM Taxi Association,420.0,22.0,0.0
701,31,15.25,9,0,7,1410566400,41.850266366,-87.66756931200001,41.92276062,-87.69915534299999,6.2,,,Credit Card,Taxi Affiliation Services,780.0,22.0,3.0
702,23,12.85,5,8,6,1430469000,41.900069603,-87.720918238,41.92276062,-87.69915534299999,3.0,,,Credit Card,Taxi Affiliation Services,1440.0,22.0,0.0
703,16,8.85,1,6,4,1421820000,41.953582125,-87.72345239,41.92276062,-87.69915534299999,2.9,,,Cash,Taxi Affiliation Services,420.0,22.0,0.0
704,2,7.05,1,21,3,1389733200,42.001571027,-87.695012589,41.986711799999995,-87.663416405,0.1,,,Cash,Taxi Affiliation Services,420.0,77.0,0.0
705,2,8.05,10,6,2,1381730400,42.001571027,-87.695012589,41.986711799999995,-87.663416405,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,540.0,77.0,0.0
706,5,4.85,9,1,1,1442712600,41.950545696,-87.67618249600001,41.945170453,-87.668794439,0.9,,17031831900.0,Cash,Dispatch Taxi Affiliation,180.0,6.0,0.0
707,22,8.85,5,23,6,1401490800,41.916005274,-87.67509511600001,41.926811182,-87.642605247,2.6,,17031070103.0,Credit Card,,660.0,7.0,2.0
708,7,5.05,9,1,1,1410052500,41.921778188000005,-87.651061884,41.926811182,-87.642605247,0.0,,17031070103.0,Cash,Taxi Affiliation Services,240.0,7.0,0.0
709,6,8.05,4,18,7,1366482600,41.949139771,-87.65680390899999,41.926811182,-87.642605247,1.7,,17031070103.0,Cash,,600.0,7.0,0.0
710,6,5.05,2,3,7,1424488500,41.938232293,-87.646782081,41.926811182,-87.642605247,0.9,,17031070103.0,Cash,Taxi Affiliation Services,240.0,7.0,0.0
711,39,3.25,5,17,3,1368550800,41.808916283,-87.596183344,41.808916283,-87.596183344,0.0,,,Cash,Taxi Affiliation Services,0.0,39.0,0.0
712,39,4.85,6,18,7,1434823200,41.808916283,-87.596183344,41.808916283,-87.596183344,0.8,,,Cash,Taxi Affiliation Services,300.0,39.0,0.0
713,33,13.25,9,17,4,1409766300,41.857183858,-87.620334624,41.850266366,-87.66756931200001,4.3,,,Cash,Taxi Affiliation Services,1140.0,31.0,0.0
714,31,25.0,9,13,6,1443188700,41.850266366,-87.66756931200001,41.850266366,-87.66756931200001,0.0,,,Credit Card,,0.0,31.0,6.25
715,33,6.45,4,5,2,1367211600,41.857183858,-87.620334624,41.850266366,-87.66756931200001,0.1,,,Cash,Taxi Affiliation Services,240.0,31.0,0.0
716,31,6.25,11,0,6,1385683200,41.850266366,-87.66756931200001,41.850266366,-87.66756931200001,0.0,,,Cash,Chicago Elite Cab Corp. (Chicago Carriag,180.0,31.0,0.0
717,24,4.45,12,1,1,1387071000,41.912364354,-87.675062757,41.915909788,-87.68382594,0.0,,17031222200.0,Cash,Blue Ribbon Taxi Association Inc.,180.0,22.0,0.0
718,6,3.85,4,21,7,1397337300,41.950673358,-87.666536281,41.950673358,-87.666536281,0.4,,17031060400.0,Cash,,60.0,6.0,0.0
719,6,3.25,12,21,4,1386797400,41.942577185,-87.647078509,41.942577185,-87.647078509,0.0,,17031062000.0,Cash,Taxi Affiliation Services,0.0,6.0,0.0
720,6,5.45,3,20,7,1426365900,41.942691844,-87.65177050700001,41.942577185,-87.647078509,0.6,,17031062000.0,Credit Card,KOAM Taxi Association,360.0,6.0,2.0
721,22,10.25,2,0,1,1422750600,41.915909788,-87.68382594,41.942577185,-87.647078509,3.3,,17031062000.0,Credit Card,Taxi Affiliation Services,780.0,6.0,2.45
722,6,5.25,9,3,1,1410666300,41.934659157,-87.646729729,41.942577185,-87.647078509,0.6,,17031062000.0,Cash,Dispatch Taxi Affiliation,300.0,6.0,0.0
723,6,5.25,11,21,7,1448140500,41.934539715999996,-87.643022804,41.942577185,-87.647078509,0.7,,17031062000.0,Credit Card,,300.0,6.0,1.0
724,6,4.25,3,0,1,1362268800,41.942577185,-87.647078509,41.942577185,-87.647078509,0.3,,17031062000.0,Cash,,180.0,6.0,0.0
725,35,3.25,11,11,7,1385810100,41.835117986,-87.61867776700001,41.835117986,-87.61867776700001,0.0,,,Cash,Taxi Affiliation Services,0.0,35.0,0.0
726,6,10.05,4,0,1,1429401600,41.936310131,-87.651562592,41.898331794,-87.620762865,3.4,,17031081300.0,Cash,Taxi Affiliation Services,660.0,8.0,0.0
727,33,11.45,6,20,2,1433191500,41.849246754,-87.624135298,41.898331794,-87.620762865,3.5,,17031081300.0,Credit Card,Taxi Affiliation Services,960.0,8.0,2.55
728,3,11.85,2,19,6,1393614900,41.958154876,-87.653021789,41.898331794,-87.620762865,4.6,,17031081300.0,Cash,Dispatch Taxi Affiliation,600.0,8.0,0.0
729,7,10.25,2,12,1,1392552900,41.929046936999995,-87.65131087700001,41.898331794,-87.620762865,3.3,,17031081300.0,Cash,,660.0,8.0,0.0
730,6,4.65,1,19,7,1389468600,41.946489764,-87.647113634,41.949829346,-87.64396537,0.5,,17031060900.0,Cash,,180.0,6.0,0.0
731,6,5.85,9,22,3,1378850400,41.936310131,-87.651562592,41.949829346,-87.64396537,1.3,,17031060900.0,Cash,,300.0,6.0,0.0
732,6,3.25,6,22,3,1435701600,41.949829346,-87.64396537,41.949829346,-87.64396537,0.0,,17031060900.0,Cash,Dispatch Taxi Affiliation,60.0,6.0,0.0
733,6,6.25,5,1,1,1433035800,41.950605232,-87.67133248799999,41.949829346,-87.64396537,1.7,,17031060900.0,Cash,,360.0,6.0,0.0
734,7,5.25,1,1,7,1357954200,41.922082541,-87.63415609299999,41.90749193,-87.63576009,0.0,,17031080300.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
735,24,7.45,2,11,7,1424519100,41.906650766,-87.66533766,41.90749193,-87.63576009,1.7,,17031080300.0,Cash,Dispatch Taxi Affiliation,540.0,8.0,0.0
736,7,8.05,1,13,7,1390654800,41.928967266,-87.656156831,41.90749193,-87.63576009,0.0,,17031080300.0,Cash,Taxi Affiliation Services,720.0,8.0,0.0
737,24,10.25,9,23,6,1409958000,41.906025969,-87.67531162200001,41.90749193,-87.63576009,3.0,,17031080300.0,Cash,Dispatch Taxi Affiliation,900.0,8.0,0.0
738,6,9.05,6,2,7,1403318700,41.936237179,-87.656411531,41.90749193,-87.63576009,0.1,,17031080300.0,Credit Card,Taxi Affiliation Services,840.0,8.0,0.01
739,24,8.45,11,23,6,1415401200,41.892658108,-87.652534484,41.90749193,-87.63576009,0.0,,17031080300.0,Cash,Taxi Affiliation Services,600.0,8.0,0.0
740,8,4.25,4,2,1,1397356200,41.904935302,-87.64990722600001,41.90749193,-87.63576009,0.6,,17031080300.0,Cash,Dispatch Taxi Affiliation,120.0,8.0,0.0
741,3,12.85,9,8,4,1443600000,41.958154876,-87.653021789,41.90749193,-87.63576009,4.1,,17031080300.0,Credit Card,,1140.0,8.0,2.0
742,7,6.85,4,23,7,1428793200,41.914585709,-87.645966207,41.90749193,-87.63576009,1.1,,17031080300.0,Cash,,540.0,8.0,0.0
743,7,11.25,9,2,1,1441505700,41.929046936999995,-87.65131087700001,41.90749193,-87.63576009,3.8,,17031080300.0,Cash,Dispatch Taxi Affiliation,960.0,8.0,0.0
744,7,7.45,12,1,1,1417914000,41.921877461,-87.66407824,41.90749193,-87.63576009,0.0,,17031080300.0,Cash,Blue Ribbon Taxi Association Inc.,420.0,8.0,0.0
745,22,10.25,12,1,7,1418432400,41.916005274,-87.67509511600001,41.90749193,-87.63576009,3.0,,17031080300.0,Cash,Choice Taxi Association,840.0,8.0,0.0
746,5,12.85,8,17,7,1407605400,41.94136566,-87.680826903,41.90749193,-87.63576009,3.8,,17031080300.0,Cash,,1140.0,8.0,0.0
747,7,12.65,6,18,7,1434219300,41.929077655,-87.646293476,41.979912445,-87.66418824200001,4.2,,17031030800.0,Credit Card,,960.0,77.0,3.0
748,7,16.25,10,22,6,1413585900,41.921877461,-87.66407824,41.867902418,-87.642958665,6.3,,17031841900.0,Credit Card,Top Cab Affiliation,1140.0,28.0,3.25
749,76,35.45,4,9,4,1429089300,41.982272929000004,-87.84158643200001,41.867902418,-87.642958665,13.8,,17031841900.0,Credit Card,Taxi Affiliation Services,4140.0,28.0,3.5
750,32,5.85,8,19,5,1409253300,41.87101588,-87.631406525,41.867902418,-87.642958665,1.0,,17031841900.0,Credit Card,Dispatch Taxi Affiliation,300.0,28.0,2.0
751,33,8.25,6,14,5,1435243500,41.849246754,-87.624135298,41.867902418,-87.642958665,2.2,,17031841900.0,Credit Card,,540.0,28.0,3.0
752,7,15.45,1,18,6,1389379500,41.929077655,-87.646293476,41.87866742,-87.671653621,5.1,,17031838100.0,Cash,,1740.0,28.0,0.0
753,6,20.85,4,15,4,1398267900,41.936310131,-87.651562592,41.87866742,-87.671653621,8.1,,17031838100.0,Cash,,1740.0,28.0,0.0
754,24,6.25,3,20,2,1362428100,41.892493167,-87.66474583600001,41.87866742,-87.671653621,0.0,,17031838100.0,Cash,Dispatch Taxi Affiliation,360.0,28.0,0.0
755,24,7.85,12,22,6,1450478700,41.906025969,-87.67531162200001,41.920801704,-87.694532342,2.0,,17031221400.0,Cash,,480.0,22.0,0.0
756,33,5.05,9,14,6,1409926500,41.857183858,-87.620334624,41.842076117,-87.63397342200001,0.7,,,Credit Card,,240.0,34.0,2.0
757,74,19.45,11,18,6,1446835500,41.694878966,-87.71319249700001,41.694878966,-87.71319249700001,4.3,,,Credit Card,,2460.0,74.0,4.19
758,5,3.25,8,14,7,1408198500,41.957651915999996,-87.69153024799999,41.957651915999996,-87.69153024799999,0.0,,17031050300.0,Cash,,0.0,5.0,0.0
759,3,12.25,8,10,7,1439632800,41.958154876,-87.653021789,41.91922505,-87.671445766,3.9,,17031832300.0,Cash,,1020.0,22.0,0.0
760,22,5.05,1,21,1,1359322200,41.920801704,-87.694532342,41.91922505,-87.671445766,0.0,,17031832300.0,Cash,Dispatch Taxi Affiliation,240.0,22.0,0.0
761,24,5.65,12,2,1,1386469800,41.899589796,-87.674719134,41.91922505,-87.671445766,0.0,,17031832300.0,Cash,Taxi Affiliation Services,240.0,22.0,0.0
762,6,10.05,8,11,7,1377342900,41.949829346,-87.64396537,41.91922505,-87.671445766,0.0,,17031832300.0,Cash,Taxi Affiliation Services,720.0,22.0,0.0
763,24,7.05,9,0,1,1411864200,41.899506548000005,-87.67960028700001,41.91922505,-87.671445766,1.0,,17031832300.0,Cash,Taxi Affiliation Services,540.0,22.0,0.0
764,6,13.05,9,1,6,1378429200,41.949139771,-87.65680390899999,41.904935302,-87.64990722600001,0.3,,17031842200.0,Cash,Taxi Affiliation Services,780.0,8.0,0.0
765,7,7.05,8,20,7,1377981000,41.929046936999995,-87.65131087700001,41.904935302,-87.64990722600001,0.0,,17031842200.0,Credit Card,Taxi Affiliation Services,540.0,8.0,3.0
766,8,10.65,10,20,5,1443729600,41.904935302,-87.64990722600001,41.904935302,-87.64990722600001,0.1,,17031842200.0,Cash,Blue Ribbon Taxi Association Inc.,1200.0,8.0,0.0
767,6,7.65,11,20,7,1385841600,41.936310131,-87.651562592,41.904935302,-87.64990722600001,2.0,,17031842200.0,Cash,Taxi Affiliation Services,600.0,8.0,0.0
768,8,5.25,5,0,6,1400805000,41.905857769,-87.63086502700001,41.904935302,-87.64990722600001,0.9,,17031842200.0,Cash,Dispatch Taxi Affiliation,240.0,8.0,0.0
769,32,11.65,4,9,2,1428312600,41.87101588,-87.631406525,41.904935302,-87.64990722600001,0.0,,17031842200.0,Cash,Blue Ribbon Taxi Association Inc.,720.0,8.0,0.0
770,7,4.45,1,1,1,1358038800,41.914747305,-87.654007029,41.904935302,-87.64990722600001,0.0,,17031842200.0,Credit Card,Northwest Management LLC,120.0,8.0,1.0
771,6,7.25,2,22,7,1391294700,41.936159071,-87.661265218,41.904935302,-87.64990722600001,1.7,,17031842200.0,Cash,,540.0,8.0,0.0
772,24,6.65,11,21,6,1384551000,41.901206994,-87.676355989,,,1.52,,,Cash,,420.0,,0.0
773,24,10.45,3,7,4,1363765500,41.901206994,-87.676355989,,,3.0,,,Cash,,960.0,,0.0
774,24,4.65,2,20,3,1392151500,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Cash,Taxi Affiliation Services,180.0,24.0,0.0
775,24,3.25,3,4,2,1457929800,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Cash,Taxi Affiliation Services,0.0,24.0,0.0
776,24,18.5,6,2,1,1466906400,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,1500.0,24.0,0.0
777,24,5.05,9,22,6,1379110500,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Credit Card,Taxi Affiliation Services,240.0,24.0,1.0
778,24,3.25,11,20,2,1416255300,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Cash,Taxi Affiliation Services,0.0,24.0,0.0
779,24,6.25,8,23,5,1375399800,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Cash,Northwest Management LLC,360.0,24.0,0.0
780,24,4.45,1,6,2,1390803300,41.901206994,-87.676355989,41.901206994,-87.676355989,0.4,,,Cash,,180.0,24.0,0.0
781,24,6.45,7,0,4,1406681100,41.901206994,-87.676355989,41.901206994,-87.676355989,1.6,,,Cash,,360.0,24.0,0.0
782,24,4.65,2,2,1,1392516900,41.901206994,-87.676355989,41.901206994,-87.676355989,0.7,,,Cash,Taxi Affiliation Services,120.0,24.0,0.0
783,24,4.05,6,18,1,1403461800,41.901206994,-87.676355989,41.901206994,-87.676355989,0.4,,,Cash,Taxi Affiliation Services,60.0,24.0,0.0
784,24,5.65,9,0,3,1410826500,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Credit Card,Taxi Affiliation Services,240.0,24.0,2.0
785,24,7.65,2,20,1,1361132100,41.901206994,-87.676355989,41.901206994,-87.676355989,0.1,,,Cash,Blue Ribbon Taxi Association Inc.,420.0,24.0,0.0
786,24,5.25,9,2,5,1411612200,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Credit Card,Taxi Affiliation Services,180.0,24.0,2.0
787,24,4.25,3,8,1,1427013900,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Cash,Taxi Affiliation Services,120.0,24.0,0.0
788,24,6.45,12,13,7,1419083100,41.901206994,-87.676355989,41.901206994,-87.676355989,1.5,,,Cash,Taxi Affiliation Services,360.0,24.0,0.0
789,24,7.85,6,5,1,1370150100,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Cash,Taxi Affiliation Services,420.0,24.0,0.0
790,24,5.45,6,1,1,1434849300,41.901206994,-87.676355989,41.901206994,-87.676355989,0.9,,,Cash,,360.0,24.0,0.0
791,24,11.05,9,3,5,1441856700,41.901206994,-87.676355989,41.901206994,-87.676355989,3.5,,,Cash,Taxi Affiliation Services,780.0,24.0,0.0
792,24,5.05,4,0,2,1365984900,41.901206994,-87.676355989,41.901206994,-87.676355989,0.3,,,Cash,Dispatch Taxi Affiliation,240.0,24.0,0.0
793,24,5.85,12,19,1,1418583600,41.901206994,-87.676355989,41.901206994,-87.676355989,1.2,,,Credit Card,,300.0,24.0,2.0
794,24,4.65,5,12,2,1369053000,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,180.0,24.0,2.0
795,24,6.05,9,21,6,1411161300,41.901206994,-87.676355989,41.901206994,-87.676355989,1.5,,,Cash,,240.0,24.0,0.0
796,24,8.65,5,22,6,1431123300,41.901206994,-87.676355989,41.901206994,-87.676355989,2.9,,,Credit Card,Choice Taxi Association,540.0,24.0,0.0
797,24,5.05,8,20,2,1375734600,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Cash,Northwest Management LLC,120.0,24.0,0.0
798,24,6.05,7,2,7,1374286500,41.901206994,-87.676355989,41.901206994,-87.676355989,0.0,,,Cash,Taxi Affiliation Services,300.0,24.0,0.0
799,24,11.05,5,3,3,1369710000,41.901206994,-87.676355989,41.878865584,-87.625192142,4.2,,,Credit Card,Dispatch Taxi Affiliation,420.0,32.0,4.0
800,24,5.85,8,14,3,1438696800,41.901206994,-87.676355989,41.878865584,-87.625192142,1.2,,,Cash,Taxi Affiliation Services,300.0,32.0,0.0
801,24,7.25,9,9,7,1378546200,41.901206994,-87.676355989,41.878865584,-87.625192142,0.0,,,Credit Card,Taxi Affiliation Services,420.0,32.0,0.0
802,24,21.05,2,23,6,1423870200,41.901206994,-87.676355989,42.009622881,-87.67016685700001,7.7,,,Cash,,1860.0,1.0,0.0
803,24,8.44,3,0,1,1393719300,41.901206994,-87.676355989,41.900069603,-87.720918238,2.6,,,Cash,,540.0,23.0,0.0
804,24,19.0,5,13,5,1464270300,41.901206994,-87.676355989,41.96581197,-87.655878786,0.3,,,Credit Card,Taxi Affiliation Services,1740.0,3.0,4.0
805,24,7.85,7,23,4,1404947700,41.901206994,-87.676355989,41.938666196,-87.71121059299999,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,540.0,21.0,0.0
806,24,12.65,1,23,6,1388792700,41.901206994,-87.676355989,41.938666196,-87.71121059299999,4.2,,,Cash,Taxi Affiliation Services,1020.0,21.0,0.0
807,24,7.65,1,12,4,1420632900,41.901206994,-87.676355989,41.899602111,-87.633308037,1.8,,,Credit Card,Taxi Affiliation Services,540.0,8.0,3.0
808,24,7.85,5,23,1,1399849200,41.901206994,-87.676355989,41.899602111,-87.633308037,0.0,,,Credit Card,Taxi Affiliation Services,480.0,8.0,2.0
809,24,7.85,4,14,7,1365257700,41.901206994,-87.676355989,41.899602111,-87.633308037,1.6,,,Cash,,660.0,8.0,0.0
810,24,9.05,1,13,3,1421155800,41.901206994,-87.676355989,41.899602111,-87.633308037,2.8,,,Cash,Northwest Management LLC,600.0,8.0,0.0
811,24,10.65,8,20,1,1407701700,41.901206994,-87.676355989,41.899602111,-87.633308037,3.7,,,Credit Card,Taxi Affiliation Services,660.0,8.0,1.5
812,24,8.65,1,12,5,1359031500,41.901206994,-87.676355989,41.899602111,-87.633308037,2.5,,,Cash,,480.0,8.0,0.0
813,24,6.65,12,22,4,1418248800,41.901206994,-87.676355989,41.899602111,-87.633308037,0.0,,,Cash,Dispatch Taxi Affiliation,420.0,8.0,0.0
814,24,10.65,2,19,6,1423854900,41.901206994,-87.676355989,41.899602111,-87.633308037,3.1,,,Cash,KOAM Taxi Association,840.0,8.0,0.0
815,24,10.25,4,13,2,1396878300,41.901206994,-87.676355989,41.899602111,-87.633308037,3.2,,,Credit Card,Taxi Affiliation Services,660.0,8.0,1.0
816,24,8.85,8,10,6,1376043300,41.901206994,-87.676355989,41.899602111,-87.633308037,0.0,,,Credit Card,Taxi Affiliation Services,660.0,8.0,2.0
817,24,5.45,3,8,4,1363163400,41.901206994,-87.676355989,41.899602111,-87.633308037,0.0,,,Credit Card,Taxi Affiliation Services,300.0,8.0,1.55
818,24,8.65,2,14,4,1424268900,41.901206994,-87.676355989,41.899602111,-87.633308037,0.0,,,Credit Card,Blue Ribbon Taxi Association Inc.,600.0,8.0,2.0
819,24,12.25,8,17,6,1376673300,41.901206994,-87.676355989,41.899602111,-87.633308037,0.2,,,Cash,Taxi Affiliation Services,1020.0,8.0,0.0
820,24,33.85,2,14,3,1392129900,41.901206994,-87.676355989,41.980264315,-87.913624596,16.2,,,Cash,,1800.0,76.0,0.0
821,24,13.65,8,22,4,1440626400,41.901206994,-87.676355989,41.953582125,-87.72345239,4.7,,,Credit Card,,1080.0,16.0,2.73
822,24,12.65,8,22,5,1376604000,41.901206994,-87.676355989,41.944226601,-87.655998182,0.0,,,Cash,Choice Taxi Association,960.0,6.0,0.0
