pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
32,5.65,6,17,7,1433611800,-87.62099291,41.88099447,-87.63274649,0,17031839100,Credit Card,Taxi Affiliation Services,360,32,2
32,7.05,11,20,7,1446928200,-87.62099291,41.88099447,-87.63274649,1.2,17031839100,Cash,Northwest Management LLC,540,32,0
32,5.85,10,19,6,1414782000,-87.62099291,41.88099447,-87.63274649,1,17031839100,Cash,,360,32,0
32,5.25,9,19,1,1442775600,-87.62099291,41.88099447,-87.63274649,1,17031839100,Cash,Taxi Affiliation Services,240,32,0
32,4.85,10,21,5,1412889300,-87.62099291,41.88099447,-87.63274649,0,17031839100,Cash,Taxi Affiliation Services,240,32,0
32,4.45,2,12,3,1424779200,-87.62099291,41.88099447,-87.63274649,0.3,17031839100,Cash,Dispatch Taxi Affiliation,180,32,0
32,5.65,5,10,6,1430477100,-87.62099291,41.88099447,-87.63274649,0.6,17031839100,Cash,Dispatch Taxi Affiliation,420,32,0
32,5.45,11,14,2,1384179300,-87.62099291,41.88099447,-87.63274649,0.7,17031839100,Cash,,360,32,0
32,6.85,10,17,1,1445794200,-87.62099291,41.88099447,-87.63274649,1.1,17031839100,Cash,KOAM Taxi Association,540,32,0
32,7.45,2,6,6,1392964200,-87.62099291,41.88099447,-87.63274649,0.16,17031839100,Cash,,540,32,0
32,4.85,10,16,1,1414340100,-87.62099291,41.88099447,-87.63274649,0.7,17031839100,Credit Card,,180,32,4
32,5.25,10,8,6,1381478400,-87.62099291,41.88099447,-87.63274649,0.6,17031839100,Cash,,300,32,0
32,5.45,6,19,4,1371669300,-87.62099291,41.88099447,-87.63274649,0,17031839100,Credit Card,Dispatch Taxi Affiliation,360,32,2
32,8.5,9,13,5,1472735700,-87.62099291,41.88099447,-87.63274649,1.3,17031839100,Credit Card,Dispatch Taxi Affiliation,720,32,2
32,7.05,10,9,6,1444381200,-87.62099291,41.88099447,-87.63274649,0.7,17031839100,Credit Card,,720,32,2
32,6.45,11,13,6,1415365200,-87.62099291,41.88099447,-87.63274649,0,17031839100,Credit Card,Taxi Affiliation Services,540,32,1
32,5.85,10,19,6,1382124600,-87.62099291,41.88099447,-87.63274649,1.1,17031839100,Cash,,360,32,0
32,6.85,10,17,2,1382980500,-87.62099291,41.88099447,-87.63274649,1.1,17031839100,Cash,,540,32,0
32,4.45,6,14,6,1402669800,-87.62099291,41.88099447,-87.63274649,0,17031839100,Cash,Taxi Affiliation Services,180,32,0
32,7.05,8,18,6,1440182700,-87.62099291,41.88099447,-87.63274649,0,17031839100,Cash,Taxi Affiliation Services,600,32,0
32,7.85,10,9,6,1382087700,-87.62099291,41.88099447,-87.63274649,0,17031839100,Cash,Taxi Affiliation Services,720,32,0
32,7.25,10,16,5,1414685700,-87.62099291,41.88528132,-87.6572332,1.2,17031833000,Credit Card,Dispatch Taxi Affiliation,600,28,2
32,9.45,5,21,6,1430515800,-87.62099291,41.88528132,-87.6572332,0,17031833000,Cash,Taxi Affiliation Services,720,28,0
32,11,2,17,3,1455037200,-87.62099291,41.88528132,-87.6572332,1.7,17031833000,Credit Card,,1200,28,2
32,8.05,10,10,6,1414144800,-87.62099291,41.88528132,-87.6572332,0,17031833000,Cash,Taxi Affiliation Services,720,28,0
32,6.25,8,19,5,1376595900,-87.62099291,41.88528132,-87.6572332,0,17031833000,Cash,Taxi Affiliation Services,360,28,0
32,5.65,9,1,1,1410659100,-87.62099291,41.88528132,-87.6572332,0,17031833000,Cash,Dispatch Taxi Affiliation,300,28,0
32,9.44,6,10,2,1402310700,-87.62099291,41.88528132,-87.6572332,2.6,17031833000,Cash,,600,28,0
32,11.05,4,13,5,1427981400,-87.62099291,41.92926299,-87.63589095,4,17031070101,Credit Card,,540,7,2
32,6.45,8,21,7,1408828500,-87.62099291,41.89197151,-87.61294541,1.4,17031081402,Credit Card,5129 - 98755 Mengisti Taxi,420,8,2
32,5.45,12,16,4,1386172800,-87.62099291,41.89197151,-87.61294541,1.1,17031081402,Cash,KOAM Taxi Association,300,8,0
32,7.65,6,18,6,1402685100,-87.62099291,41.89197151,-87.61294541,1.5,17031081402,Cash,Taxi Affiliation Services,600,8,0
32,6.05,8,17,1,1407690900,-87.62099291,41.89197151,-87.61294541,1.1,17031081402,Cash,,420,8,0
32,7,10,17,2,1477933200,-87.62099291,41.89197151,-87.61294541,1.3,17031081402,Credit Card,,360,8,2
32,6.25,9,15,5,1411054200,-87.62099291,41.89197151,-87.61294541,0,17031081402,Credit Card,Blue Ribbon Taxi Association Inc.,420,8,1.3
32,6.65,11,14,1,1383489900,-87.62099291,41.89197151,-87.61294541,1.3,17031081402,Cash,,420,8,0
32,7.05,11,17,5,1446745500,-87.62099291,41.89197151,-87.61294541,0.9,17031081402,Dispute,Northwest Management LLC,660,8,0
32,15.05,3,14,7,1363445100,-87.62099291,41.92185491,-87.64621098,0,17031071200,No Charge,Choice Taxi Association,1380,7,0
32,14.85,11,12,7,1383998400,-87.62099291,41.93608654,-87.66611069,0.3,17031062700,Cash,Taxi Affiliation Services,1140,6,0
32,13.85,4,0,7,1366417800,-87.62099291,41.96217863,-87.64537876,0,17031031400,Cash,Blue Ribbon Taxi Association Inc.,540,3,0
32,14.25,7,17,1,1437327900,-87.62099291,41.87906699,-87.65700503,4.5,17031833100,Cash,Taxi Affiliation Services,1440,28,0
32,8.05,10,13,7,1413639900,-87.62099291,41.87906699,-87.65700503,1.3,17031833100,Credit Card,Northwest Management LLC,720,28,1.5
32,8.65,11,13,6,1447420500,-87.62099291,41.87925508,-87.642649,1.6,17031281900,Credit Card,,720,28,2
32,7.05,3,19,4,1427310900,-87.62099291,41.87925508,-87.642649,1.6,17031281900,Credit Card,,480,28,2
32,7.65,7,17,4,1406741400,-87.62099291,41.87925508,-87.642649,0,17031281900,Cash,Northwest Management LLC,600,28,0
32,6,10,1,1,1475370900,-87.62099291,41.87925508,-87.642649,0,17031281900,Cash,Taxi Affiliation Services,180,28,0
32,7.45,5,9,4,1401269400,-87.62099291,41.87925508,-87.642649,1.4,17031281900,Cash,Northwest Management LLC,600,28,0
32,10.05,3,13,6,1426856400,-87.62099291,41.87925508,-87.642649,1.8,17031281900,Credit Card,Dispatch Taxi Affiliation,1080,28,2.3
32,8.5,10,21,3,1476220500,-87.62099291,41.87925508,-87.642649,1.5,17031281900,Credit Card,,660,28,0
32,9.05,10,10,5,1412849700,-87.62099291,41.87925508,-87.642649,1.8,17031281900,Credit Card,Choice Taxi Association,900,28,2
32,5.65,7,21,4,1374700500,-87.62099291,41.87925508,-87.642649,1.1,17031281900,Cash,Dispatch Taxi Affiliation,300,28,0
32,5.85,4,17,3,1396978200,-87.62099291,41.87925508,-87.642649,0.9,17031281900,Credit Card,Taxi Affiliation Services,420,28,2
32,5.65,9,19,1,1411326900,-87.62099291,41.87925508,-87.642649,0,17031281900,Cash,Dispatch Taxi Affiliation,300,28,0
32,7.25,8,19,3,1407265200,-87.62099291,41.87925508,-87.642649,1.4,17031281900,Cash,Taxi Affiliation Services,540,28,0
32,33.25,7,11,2,1437996600,-87.62099291,41.98277501,-87.8773054,16,17031770700,Credit Card,,1920,,8.31
32,13.05,1,21,7,1390078800,-87.62099291,41.92876301,-87.66567684,4.3,17031070600,Cash,Taxi Affiliation Services,1200,7,0
32,5.65,9,20,4,1441831500,-87.62099291,41.90278805,-87.62614559,0,17031081202,Credit Card,Taxi Affiliation Services,240,8,2
32,9.05,11,19,2,1384801200,-87.62099291,41.86128085,-87.63058006,0,17031330200,Cash,Dispatch Taxi Affiliation,840,33,0
32,5.05,7,0,7,1405123200,-87.62099291,41.89207264,-87.62887416,0,17031081600,Cash,Taxi Affiliation Services,300,8,0
32,5.85,8,20,6,1440792000,-87.62099291,41.89207264,-87.62887416,0,17031081600,Cash,Blue Ribbon Taxi Association Inc.,360,8,0
32,5.65,5,22,7,1369520100,-87.62099291,41.89207264,-87.62887416,1,17031081600,Cash,,300,8,0
32,5.05,12,8,4,1386750600,-87.62099291,41.89207264,-87.62887416,0.7,17031081600,Cash,,240,8,0
32,6.45,9,17,7,1380388500,-87.62099291,41.89207264,-87.62887416,0,17031081600,Cash,Taxi Affiliation Services,480,8,0
32,5.25,11,18,5,1415299500,-87.62099291,41.89207264,-87.62887416,0.7,17031081600,Cash,,300,8,0
32,5.05,11,19,7,1384026300,-87.62099291,41.89207264,-87.62887416,0.5,17031081600,Cash,Taxi Affiliation Services,300,8,0
32,5.65,7,21,3,1437513300,-87.62099291,41.89207264,-87.62887416,0,17031081600,Cash,Taxi Affiliation Services,420,8,0
32,5.05,8,20,2,1438632900,-87.62099291,41.89207264,-87.62887416,0.7,17031081600,Cash,Dispatch Taxi Affiliation,300,8,0
32,4.05,8,4,1,1375589700,-87.62099291,41.89207264,-87.62887416,0,17031081600,Cash,Blue Ribbon Taxi Association Inc.,120,8,0
32,5.85,5,19,6,1432926900,-87.62099291,41.89207264,-87.62887416,0.7,17031081600,Cash,,480,8,0
32,7.25,6,10,2,1434364200,-87.62099291,41.89207264,-87.62887416,0.8,17031081600,Cash,Taxi Affiliation Services,660,8,0
32,5.45,9,10,2,1442224800,-87.62099291,41.89207264,-87.62887416,1,17031081600,Cash,Dispatch Taxi Affiliation,300,8,0
32,11.25,3,23,6,1395444600,-87.62099291,41.91236435,-87.67506276,3.8,17031240300,Cash,Taxi Affiliation Services,660,24,0
32,19.85,10,23,6,1382742000,-87.62099291,41.98333081,-87.68199354,0,17031040100,Credit Card,Blue Ribbon Taxi Association Inc.,1020,4,3.95
32,5.65,4,18,6,1398448800,-87.62099291,41.88530002,-87.64280847,0.9,17031280100,Cash,Taxi Affiliation Services,360,28,0
32,8.44,6,14,5,1433428200,-87.62099291,41.88530002,-87.64280847,2.2,17031280100,Cash,,420,28,0
32,7.65,9,20,4,1380139200,-87.62099291,41.88530002,-87.64280847,0,17031280100,Cash,Blue Ribbon Taxi Association Inc.,600,28,0
32,7.85,10,18,4,1413396900,-87.62099291,41.88530002,-87.64280847,0,17031280100,Credit Card,Choice Taxi Association,780,28,2
32,8.44,2,17,2,1391448600,-87.62099291,41.88530002,-87.64280847,1.6,17031280100,Cash,,720,28,0
32,7.25,2,7,6,1423206900,-87.62099291,41.88530002,-87.64280847,0,17031280100,Cash,Taxi Affiliation Services,540,28,0
32,6.45,5,13,6,1400850900,-87.62099291,41.88530002,-87.64280847,1.1,17031280100,Cash,KOAM Taxi Association,420,28,0
32,8,5,21,4,1463003100,-87.62099291,41.90949567,-87.6309636,1.8,17031080201,Credit Card,Choice Taxi Association,480,8,2
32,4.85,1,13,2,1421069400,-87.62099291,41.89503345,-87.61971067,0.7,17031081401,Cash,Taxi Affiliation Services,240,8,0
32,5.85,3,8,2,1363596300,-87.62099291,41.89503345,-87.61971067,0,17031081401,Cash,Blue Ribbon Taxi Association Inc.,360,8,0
32,5.85,4,20,3,1396383300,-87.62099291,41.89503345,-87.61971067,0,17031081401,Credit Card,Blue Ribbon Taxi Association Inc.,300,8,3
32,6.85,12,18,3,1451413800,-87.62099291,41.89503345,-87.61971067,0.7,17031081401,Cash,,660,8,0
32,5.85,5,13,6,1399641300,-87.62099291,41.89503345,-87.61971067,1,17031081401,Cash,Taxi Affiliation Services,420,8,0
32,5.05,12,10,4,1386758700,-87.62099291,41.89503345,-87.61971067,0.6,17031081401,Cash,,240,8,0
32,5.05,12,20,4,1386187200,-87.62099291,41.89503345,-87.61971067,0,17031081401,Cash,Blue Ribbon Taxi Association Inc.,240,8,0
32,6.05,10,19,6,1444417200,-87.62099291,41.89503345,-87.61971067,1.2,17031081401,Credit Card,,360,8,1.41
32,4.65,5,13,3,1431437400,-87.62099291,41.89503345,-87.61971067,0.7,17031081401,Credit Card,Dispatch Taxi Affiliation,180,8,2
32,6.75,4,14,7,1459606500,-87.62099291,41.89503345,-87.61971067,1,17031081401,Cash,,420,8,0
32,6.25,10,6,3,1444113000,-87.62099291,41.89503345,-87.61971067,1.1,17031081401,Cash,Taxi Affiliation Services,360,8,0
32,4.65,11,18,5,1448563500,-87.62099291,41.89503345,-87.61971067,0.7,17031081401,Cash,,180,8,0
32,5.45,6,23,3,1433286000,-87.62099291,41.89503345,-87.61971067,0.9,17031081401,Cash,Northwest Management LLC,240,8,0
32,6.65,3,8,7,1427530500,-87.62099291,41.87060737,-87.62217294,1.5,17031320600,Credit Card,Dispatch Taxi Affiliation,360,32,2
32,6.05,10,13,6,1413551700,-87.62099291,41.87060737,-87.62217294,1.4,17031320600,Cash,,300,32,0
32,5.85,3,19,1,1393788600,-87.62099291,41.87060737,-87.62217294,1.3,17031320600,Cash,,360,32,0
32,5.65,2,10,1,1392545700,-87.62099291,41.87060737,-87.62217294,1.3,17031320600,Cash,,300,32,0
32,5.85,12,0,3,1448929800,-87.62099291,41.87060737,-87.62217294,0,17031320600,Cash,Blue Ribbon Taxi Association Inc.,300,32,0
32,7.25,6,22,6,1402092900,-87.62099291,41.87060737,-87.62217294,1.3,17031320600,Cash,,540,32,0
32,6.25,7,17,3,1373389200,-87.62099291,41.87060737,-87.62217294,0.9,17031320600,Cash,,480,32,0
32,6.5,1,17,4,1453311000,-87.62099291,41.87101588,-87.63140653,0.9,17031839000,Cash,KOAM Taxi Association,420,32,0
32,7.45,2,18,4,1392228000,-87.62099291,41.89915561,-87.62621053,1.4,17031081201,Cash,,600,8,0
32,6.05,11,21,2,1446500700,-87.62099291,41.89915561,-87.62621053,1,17031081201,Cash,Taxi Affiliation Services,420,8,0
32,6.25,4,15,3,1460475900,-87.62099291,41.89915561,-87.62621053,1,17031081201,Cash,,420,8,0
32,7.5,7,0,1,1468111500,-87.62099291,41.89915561,-87.62621053,1.2,17031081201,Cash,KOAM Taxi Association,540,8,0
32,6.05,9,14,2,1410185700,-87.62099291,41.89915561,-87.62621053,1,17031081201,Cash,Dispatch Taxi Affiliation,420,8,0
32,5.85,6,17,6,1434733200,-87.62099291,41.89915561,-87.62621053,1.2,17031081201,Cash,Choice Taxi Association,300,8,0
32,6.25,5,20,5,1401396300,-87.62099291,41.89915561,-87.62621053,0,17031081201,Credit Card,Taxi Affiliation Services,480,8,3
32,6.85,10,20,2,1381176000,-87.62099291,41.89915561,-87.62621053,0,17031081201,Cash,Taxi Affiliation Services,480,8,0
32,5.05,5,15,1,1430666100,-87.62099291,41.89915561,-87.62621053,0.7,17031081201,Cash,Taxi Affiliation Services,240,8,0
32,5.85,6,12,2,1434371400,-87.62099291,41.89915561,-87.62621053,0.9,17031081201,Cash,Choice Taxi Association,360,8,0
32,6.45,5,15,7,1430581500,-87.62099291,41.89915561,-87.62621053,1,17031081201,Credit Card,,540,8,2
32,6.65,5,10,6,1399629600,-87.62099291,41.89915561,-87.62621053,0,17031081201,Cash,Taxi Affiliation Services,480,8,0
32,6.25,9,9,6,1379670300,-87.62099291,41.89915561,-87.62621053,1.4,17031081201,Cash,,420,8,0
32,13.85,8,16,7,1440261900,-87.62099291,41.94269184,-87.65177051,5.3,17031062100,Credit Card,,780,6,2
32,26.45,3,4,4,1395809100,-87.62099291,41.78599852,-87.75093429,12.7,17031980100,Credit Card,Taxi Affiliation Services,1140,56,5
32,29.05,5,18,1,1432490400,-87.62099291,41.78599852,-87.75093429,0.8,17031980100,Cash,Taxi Affiliation Services,2220,56,0
32,27.65,9,9,2,1442828700,-87.62099291,41.78599852,-87.75093429,13.2,17031980100,Cash,,1320,56,0
32,33.25,12,11,5,1480591800,-87.62099291,41.78599852,-87.75093429,12.7,17031980100,Credit Card,Taxi Affiliation Services,1500,56,9.3
32,5.45,8,22,7,1375569900,-87.62099291,41.89321636,-87.63784421,0,17031081800,Cash,Taxi Affiliation Services,240,8,0
32,7.65,5,0,1,1400371200,-87.62099291,41.89321636,-87.63784421,1.6,17031081800,Cash,Choice Taxi Association,600,8,0
32,6.05,2,10,5,1424342700,-87.62099291,41.89321636,-87.63784421,1,17031081800,Cash,,420,8,0
32,6.05,2,19,7,1423940400,-87.62099291,41.89321636,-87.63784421,1,17031081800,Credit Card,Top Cab Affiliation,360,8,3
32,6.65,10,12,4,1413979200,-87.62099291,41.89321636,-87.63784421,1.1,17031081800,Credit Card,Taxi Affiliation Services,480,8,1.35
32,5.85,7,13,4,1374068700,-87.62099291,41.89321636,-87.63784421,0,17031081800,Cash,Blue Ribbon Taxi Association Inc.,420,8,0
32,7.65,8,21,1,1409518800,-87.62099291,41.89321636,-87.63784421,1.6,17031081800,Credit Card,Taxi Affiliation Services,600,8,2
32,6.05,9,0,4,1442363400,-87.62099291,41.89321636,-87.63784421,1.1,17031081800,Cash,,360,8,0
32,6.85,2,18,6,1393611300,-87.62099291,41.89321636,-87.63784421,0,17031081800,Cash,Dispatch Taxi Affiliation,600,8,0
32,7.85,1,17,3,1359480600,-87.62099291,41.89321636,-87.63784421,1.5,17031081800,Cash,,720,8,0
32,4.65,2,6,2,1392014700,-87.62099291,41.89321636,-87.63784421,0,17031081800,Cash,Taxi Affiliation Services,180,8,0
32,15.25,3,15,7,1425743100,-87.62099291,41.93570647,-87.70385454,6.1,17031210700,Credit Card,,780,21,3.25
32,14.65,7,18,5,1438281000,-87.62099291,41.94257719,-87.64707851,5.1,17031062000,Credit Card,,1200,6,2
32,14.05,5,20,5,1431031500,-87.62099291,41.94257719,-87.64707851,5.4,17031062000,Credit Card,,840,6,2
32,6.25,4,20,4,1398889800,-87.62099291,41.89833179,-87.62076287,0,17031081300,Cash,Choice Taxi Association,420,8,0
32,5.85,8,10,7,1375525800,-87.62099291,41.89833179,-87.62076287,1.1,17031081300,Cash,Choice Taxi Association,300,8,0
32,5.85,3,19,7,1364065200,-87.62099291,41.89833179,-87.62076287,0.9,17031081300,Cash,Dispatch Taxi Affiliation,360,8,0
32,6.65,12,11,3,1387884600,-87.62099291,41.89833179,-87.62076287,1.3,17031081300,Cash,Taxi Affiliation Services,480,8,0
32,5.85,12,14,4,1450277100,-87.62099291,41.89833179,-87.62076287,0,17031081300,Credit Card,Taxi Affiliation Services,420,8,2
32,6.45,8,16,3,1438705800,-87.62099291,41.89833179,-87.62076287,1.3,17031081300,Cash,,420,8,0
32,8.45,10,23,7,1446334200,-87.62099291,41.90749193,-87.63576009,1.8,17031080300,Credit Card,Taxi Affiliation Services,720,8,2.05
32,9.05,6,8,5,1370506500,-87.62099291,41.86790242,-87.64295867,2,17031841900,Cash,Northwest Management LLC,780,28,0
32,11.25,4,17,6,1428081300,-87.62099291,41.86790242,-87.64295867,2.6,17031841900,Cash,,1140,28,0
32,9.85,7,9,4,1436346000,-87.62099291,41.86790242,-87.64295867,2.5,17031841900,Credit Card,Taxi Affiliation Services,840,28,3
32,9.05,5,19,7,1368903600,-87.62099291,41.86790242,-87.64295867,0.1,17031841900,Credit Card,Blue Ribbon Taxi Association Inc.,600,28,2
32,9.85,3,18,4,1394649900,-87.62099291,41.9049353,-87.64990723,2.1,17031842200,Credit Card,Choice Taxi Association,1020,8,3
32,11.5,4,15,6,1461943800,-87.62099291,41.9049353,-87.64990723,2.9,17031842200,Credit Card,,840,8,3
32,13.65,10,14,2,1412604000,-87.62099291,41.9049353,-87.64990723,4.6,17031842200,Cash,,1020,8,0
32,10.85,12,17,2,1417454100,-87.62099291,41.9049353,-87.64990723,3.1,17031842200,Cash,,1020,8,0
32,8.65,10,7,6,1412322300,-87.62099291,41.9049353,-87.64990723,2.1,17031842200,Credit Card,,720,8,2
32,7.85,10,13,6,1445000400,-87.62099291,41.9049353,-87.64990723,0,17031842200,Cash,Taxi Affiliation Services,600,8,0
32,9.05,3,13,6,1362142800,-87.63274649,,,0,,Cash,Taxi Affiliation Services,900,,0
32,16.65,5,19,6,1368212400,-87.63274649,,,6.19,,Cash,,1440,,0
32,24.05,2,19,3,1393356600,-87.63274649,,,0.6,17031812000,Credit Card,Taxi Affiliation Services,1440,,9
32,46.65,7,14,5,1404396000,-87.63274649,,,23.5,,Cash,4197 - Royal Star,2520,,0
32,4.05,10,10,4,1412765100,-87.63274649,,,0,,Cash,Taxi Affiliation Services,0,,0
32,5.65,9,18,2,1410804000,-87.63274649,,,0.7,,Cash,Taxi Affiliation Services,300,,0
32,69.45,6,19,4,1371668400,-87.63274649,,,36,,Cash,,2940,,0
32,20.65,1,11,4,1358941500,-87.63274649,,,7.8,,Cash,,1860,,0
32,9.05,2,17,7,1361640600,-87.63274649,,,1.92,,Cash,,840,,0
32,5.65,1,11,3,1358250300,-87.63274649,,,0.95,,Credit Card,,360,,2
32,9.45,2,0,3,1360629000,-87.63274649,,,3.26,,Credit Card,,480,,0
32,5.65,12,10,4,1386152100,-87.63274649,,,0.63,,Cash,,360,,0
32,20.65,4,17,3,1366133400,-87.63274649,,,6.68,,Cash,,2280,,0
32,12.85,11,19,5,1447960500,-87.63274649,41.92045151,-87.67995477,4.1,17031832200,Credit Card,Choice Taxi Association,1140,22,2.55
32,9.65,8,22,4,1376518500,-87.63274649,41.84924675,-87.6241353,2.9,17031841000,Cash,,660,33,0
32,6.45,7,19,2,1437420600,-87.63274649,41.89250778,-87.62621491,1.2,17031081500,Cash,Taxi Affiliation Services,480,8,0
32,5.45,12,19,1,1387135800,-87.63274649,41.89250778,-87.62621491,0,17031081500,Credit Card,Taxi Affiliation Services,300,8,2
32,7.75,3,11,5,1458818100,-87.63274649,41.89250778,-87.62621491,0.9,17031081500,Cash,Taxi Affiliation Services,660,8,0
32,11.75,12,21,5,1483045200,-87.63274649,41.89250778,-87.62621491,0.1,17031081500,Credit Card,Taxi Affiliation Services,1140,8,5
32,7.75,2,18,3,1456253100,-87.63274649,41.89250778,-87.62621491,1.2,17031081500,Credit Card,,540,8,2
32,7.65,9,11,6,1441971900,-87.63274649,41.89250778,-87.62621491,1.4,17031081500,Cash,,660,8,0
32,6.85,4,8,5,1365668100,-87.63274649,41.89250778,-87.62621491,0,17031081500,Cash,Blue Ribbon Taxi Association Inc.,420,8,0
32,4.45,10,18,4,1413398700,-87.63274649,41.89250778,-87.62621491,0.4,17031081500,Cash,,180,8,0
32,6.25,8,17,4,1409161500,-87.63274649,41.89250778,-87.62621491,0,17031081500,Cash,Taxi Affiliation Services,420,8,0
32,6.65,2,13,4,1360760400,-87.63274649,41.89250778,-87.62621491,1.3,17031081500,Cash,,480,8,0
32,6.85,5,13,5,1432215000,-87.63274649,41.89250778,-87.62621491,1.3,17031081500,Credit Card,Taxi Affiliation Services,540,8,2
32,8.05,10,19,7,1413661500,-87.63274649,41.89250778,-87.62621491,1.5,17031081500,Credit Card,3201 - C&D Cab Co Inc,720,8,5
32,7.85,7,8,4,1436345100,-87.63274649,41.89250778,-87.62621491,1.5,17031081500,Cash,Northwest Management LLC,600,8,0
32,7,7,19,1,1468783800,-87.63274649,41.89250778,-87.62621491,1.3,17031081500,Cash,,420,8,0
32,4.05,11,17,2,1383587100,-87.63274649,41.89250778,-87.62621491,0,17031081500,Cash,Taxi Affiliation Services,120,8,0
32,8.25,2,18,6,1425061800,-87.63274649,41.89250778,-87.62621491,1.2,17031081500,Credit Card,Taxi Affiliation Services,840,8,0.46
32,6.85,2,16,6,1425054600,-87.63274649,41.89250778,-87.62621491,1.1,17031081500,Cash,,540,8,0
32,6.85,12,12,3,1387283400,-87.63274649,41.89250778,-87.62621491,1.3,17031081500,Cash,Taxi Affiliation Services,480,8,0
32,6.85,3,11,3,1425380400,-87.63274649,41.89250778,-87.62621491,1.3,17031081500,Cash,,480,8,0
32,8.75,11,18,1,1479664800,-87.63274649,41.89250778,-87.62621491,1.8,17031081500,Credit Card,,720,8,3
32,6.25,10,13,3,1414503900,-87.63274649,41.89250778,-87.62621491,0,17031081500,Credit Card,Taxi Affiliation Services,420,8,3
